FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SOLD_PRODUCTS,Prodotti venduti,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2021-02,108,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2021-03,108,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2021-04,114,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2021-05,114,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2021-06,112,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2021-07,109,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2021-08,109,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2021-09,110,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2021-10,112,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2021-11,112,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2021-12,114,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2022-01,115,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2022-02,115,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2022-03,117,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2022-04,117,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2022-05,117,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2022-06,117,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2022-07,119,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2022-08,124,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2022-09,130,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2022-10,138,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2022-11,144,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2022-12,147,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2023-01,136,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2023-02,137,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2023-03,137,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2023-04,139,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2023-05,143,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2023-06,149,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2023-07,157,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2023-08,165,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2023-09,181,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2023-10,188,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2023-11,189,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2023-12,198,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2024-01,217,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2024-02,215,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2024-03,214,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2024-04,207,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2024-05,207,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2024-06,206,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2024-07,202,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2024-08,198,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2024-09,198,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2024-10,203,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2024-11,200,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2024-12,204,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2025-01,201,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2025-02,200,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2025-03,199,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2025-04,202,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2025-05,203,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2025-06,202,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2025-07,200,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2025-08,200,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2025-09,200,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2025-10,192,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2025-11,179,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2025-12,176,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2026-01,177,p,Dato provvisorio
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2026-02,177,p,Dato provvisorio
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,OLIVE,'Olio d"'oliva',2026-03,177,p,Dato provvisorio
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2020-01,105,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2020-02,104,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2020-03,104,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2020-04,99,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2020-05,94,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2020-06,94,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2020-07,96,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2020-08,99,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2020-09,101,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2020-10,103,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2020-11,101,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2020-12,99,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2021-01,98,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2021-02,100,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2021-03,101,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2021-04,100,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2021-05,102,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2021-06,104,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2021-07,104,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2021-08,106,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2021-09,107,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2021-10,108,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2021-11,111,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2021-12,115,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2022-01,119,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2022-02,118,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2022-03,122,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2022-04,127,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2022-05,126,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2022-06,126,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2022-07,128,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2022-08,131,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2022-09,137,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2022-10,139,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2022-11,141,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2022-12,141,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2023-01,137,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2023-02,137,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2023-03,139,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2023-04,139,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2023-05,138,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2023-06,137,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2023-07,138,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2023-08,138,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2023-09,140,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2023-10,139,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2023-11,140,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2023-12,138,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2024-01,135,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2024-02,134,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2024-03,134,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2024-04,134,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2024-05,134,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2024-06,135,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2024-07,137,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2024-08,139,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2024-09,144,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2024-10,149,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2024-11,150,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2024-12,149,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2025-01,147,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2025-02,146,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2025-03,147,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2025-04,150,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2025-05,152,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2025-06,153,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2025-07,155,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2025-08,158,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2025-09,160,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2025-10,159,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2025-11,157,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2025-12,153,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2026-01,147,p,Dato provvisorio
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2026-02,145,p,Dato provvisorio
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMATPUT,Animali e prodotti animali,2026-03,146,p,Dato provvisorio
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2020-01,106,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2020-02,105,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2020-03,107,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2020-04,99,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2020-05,91,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2020-06,90,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2020-07,94,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2020-08,98,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2020-09,103,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2020-10,106,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2020-11,103,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2020-12,100,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2021-01,99,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2021-02,101,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2021-03,103,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2021-04,103,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2021-05,104,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2021-06,108,,
M,Mensile,IT,Italia,76,Indice dei prezzi alla produzione dei prodotti venduti dagli agricoltori (base 2020=100) - dati mensili,ANIMA,Animali,2021-07,107,,
